time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-10-30 11:12:44.552217,2.76%,360.6MiB,1.94%,486.2MiB,5.32%,1.003GiB,0.14%,36.95MiB,1.54%,282.2MiB,2.25%,342.3MiB
2023-10-30 11:12:46.813372,0.72%,360.6MiB,0.00%,486.3MiB,1.73%,1.003GiB,0.13%,36.95MiB,2.43%,282.2MiB,7.12%,342.3MiB
2023-10-30 11:12:48.977693,3.41%,360.6MiB,0.00%,486.4MiB,4.95%,1.003GiB,0.21%,36.95MiB,1.15%,282.2MiB,1.22%,342.3MiB
2023-10-30 11:12:51.167271,0.72%,360.6MiB,0.32%,486.1MiB,1.93%,1.003GiB,0.10%,36.95MiB,1.96%,282.2MiB,1.54%,342.3MiB
2023-10-30 11:12:53.287948,0.89%,360.6MiB,0.95%,486.3MiB,4.17%,1.003GiB,0.10%,36.95MiB,1.21%,282.2MiB,1.42%,342.3MiB
2023-10-30 11:12:55.570602,0.97%,360.6MiB,0.83%,486.5MiB,1.87%,1.003GiB,0.12%,36.96MiB,2.32%,282.2MiB,1.31%,342.3MiB
2023-10-30 11:12:57.723187,0.85%,360.6MiB,6.95%,486.7MiB,7.81%,1.003GiB,0.12%,36.96MiB,1.29%,282.2MiB,1.68%,342.3MiB
2023-10-30 11:12:59.931083,1.02%,360.6MiB,7.74%,486.5MiB,6.59%,1.003GiB,0.11%,36.96MiB,1.56%,282.3MiB,1.52%,342.3MiB
2023-10-30 11:13:02.058737,0.94%,360.6MiB,0.87%,486.6MiB,2.45%,1.003GiB,0.17%,36.96MiB,1.72%,282.3MiB,1.58%,342.3MiB
2023-10-30 11:13:04.171025,2.71%,360.8MiB,0.55%,486.7MiB,0.58%,1.003GiB,0.11%,36.96MiB,1.26%,282.3MiB,1.22%,342.3MiB
2023-10-30 11:13:06.391232,0.85%,360.6MiB,0.00%,487MiB,1.41%,1.003GiB,0.15%,36.96MiB,4.65%,282.3MiB,4.27%,342.4MiB
2023-10-30 11:13:08.749391,1.06%,360.6MiB,0.81%,486.3MiB,3.17%,1.003GiB,0.11%,36.96MiB,1.19%,282.3MiB,1.25%,342.4MiB
2023-10-30 11:13:10.936848,0.56%,360.6MiB,0.46%,486.8MiB,2.29%,1.003GiB,0.09%,36.96MiB,1.71%,282.3MiB,1.20%,342.4MiB
2023-10-30 11:13:13.122932,4.86%,360.6MiB,0.41%,486.9MiB,1.05%,1.003GiB,0.29%,36.96MiB,1.07%,282.3MiB,1.06%,342.4MiB
2023-10-30 11:13:15.453004,0.67%,360.6MiB,4.26%,486.7MiB,3.74%,1.003GiB,0.10%,36.96MiB,1.15%,282.3MiB,1.05%,342.4MiB
