time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-03 14:55:47.586557,4.40%,416.9MiB,0.32%,483.6MiB,2.02%,1.035GiB,0.21%,34.39MiB,41.44%,601.5MiB,67.74%,728.2MiB
2023-11-03 14:55:49.652481,8.33%,416.9MiB,1.33%,483.9MiB,2.00%,1.035GiB,0.09%,34.39MiB,24.37%,602.6MiB,41.02%,729.4MiB
2023-11-03 14:55:51.792257,4.68%,417.2MiB,0.29%,484MiB,1.41%,1.035GiB,0.11%,34.39MiB,2.87%,602.6MiB,34.56%,730.8MiB
2023-11-03 14:55:53.911216,5.49%,417MiB,0.00%,484.1MiB,0.62%,1.035GiB,0.11%,34.39MiB,2.90%,600.9MiB,43.43%,733.6MiB
2023-11-03 14:55:56.076991,12.73%,417.2MiB,0.22%,483.8MiB,1.46%,1.035GiB,0.22%,34.39MiB,8.46%,601.8MiB,56.54%,735.4MiB
2023-11-03 14:55:58.221545,4.57%,417MiB,0.40%,483.9MiB,1.37%,1.035GiB,0.18%,34.39MiB,7.83%,601.9MiB,24.47%,736.9MiB
2023-11-03 14:56:00.286366,4.50%,417MiB,1.23%,484.2MiB,4.95%,1.035GiB,0.10%,34.39MiB,1.44%,601.9MiB,9.57%,738.4MiB
2023-11-03 14:56:02.419497,8.08%,417MiB,1.08%,484.2MiB,1.97%,1.035GiB,0.22%,34.39MiB,3.26%,601.9MiB,133.01%,740.5MiB
2023-11-03 14:56:04.536449,4.04%,417.3MiB,2.42%,483.9MiB,1.11%,1.035GiB,0.12%,34.39MiB,2.54%,601.9MiB,14.26%,744.3MiB
2023-11-03 14:56:06.694478,17.45%,417.3MiB,0.69%,484.1MiB,2.63%,1.035GiB,0.19%,34.39MiB,4.78%,601.9MiB,120.84%,758.8MiB
2023-11-03 14:56:08.781208,6.76%,417.1MiB,0.00%,484.1MiB,0.60%,1.035GiB,0.21%,34.4MiB,1.72%,601.9MiB,72.10%,759.9MiB
